TUCASEID,TEAGE_EC,TEELDUR,TEELWHO,TEELYRS,TRELHH,TUECLNO,TULINENO,TXAGE_EC,TXELDUR,TXELWHO,TXELYRS
20130807131402,68,4,43,2,0,6,-1,0,0,0,0
20130807131402,72,4,43,2,0,7,-1,0,0,0,0
20130807131420,44,4,25,7,1,3,3,0,0,0,0
20130807131430,85,4,33,10,0,2,-1,60,0,0,0
20130807131430,85,4,34,2,0,3,-1,60,0,0,0
20130807131451,80,4,44,2,0,5,-1,60,0,0,0
20130807131451,80,4,39,5,0,6,-1,60,0,0,0
20130807131451,80,4,40,5,0,7,-1,60,0,0,0
20130807131491,85,4,48,4,0,4,-1,60,0,0,0
20130807131504,80,2,56,-1,0,2,-1,0,0,0,-1
20130807131510,85,4,33,25,0,2,-1,60,0,0,0
20130807131529,69,4,43,4,0,2,-1,0,0,0,0
20130807131547,85,2,44,-1,0,2,-1,60,0,0,-1
20130807131554,64,4,33,7,0,4,-1,0,0,0,0
20130807131554,66,4,34,8,0,5,-1,0,0,0,0
20130807131570,85,4,33,10,0,2,-1,60,0,0,0
20130807131575,85,4,56,17,0,2,-1,61,0,0,0
20130807131640,80,4,33,6,0,2,-1,60,0,0,0
20130807131645,66,4,24,5,1,2,2,0,0,0,0
20130807131665,73,1,41,-1,0,4,-1,0,0,0,-1
20130807131687,67,4,33,3,0,5,-1,0,0,0,0
20130807131697,85,4,48,4,0,9,-1,60,0,0,0
20130807131745,44,1,24,-1,1,2,2,0,0,0,-1
20130807131772,59,2,40,-1,0,4,-1,0,0,0,-1
20130807131792,76,1,43,-1,0,5,-1,0,0,0,-1
20130807131792,80,1,43,-1,0,6,-1,0,0,0,-1
20130807131793,85,4,48,8,0,6,-1,60,0,0,0
20130807131809,72,4,33,4,0,5,-1,0,0,0,0
20130807131809,75,4,34,3,0,6,-1,0,0,0,0
20130807131828,80,4,33,4,0,3,-1,0,0,0,0
20130807131834,58,1,34,-1,0,5,-1,0,0,0,-1
20130807131916,80,4,33,20,0,3,-1,0,0,0,0
20130807131916,71,4,49,5,0,4,-1,0,0,0,0
20130807131932,56,2,34,-1,0,4,-1,0,0,0,-1
20130807131948,80,4,34,10,0,4,-1,0,0,0,0
20130807131957,80,4,33,3,0,3,-1,0,0,0,0
20130807131994,65,4,20,8,1,2,2,0,0,0,0
20130807131999,78,1,41,-1,0,3,-1,0,0,0,-1
20130807132004,78,4,20,5,1,2,2,0,0,0,0
20130807132005,69,4,38,2,0,3,-1,0,0,0,42
20130807132014,74,1,56,-1,0,2,-1,0,0,0,-1
20130807132026,85,4,44,6,0,2,-1,60,0,0,0
20130807132067,74,4,39,15,0,4,-1,0,0,0,0
20130807132067,80,3,40,-1,0,5,-1,0,0,0,-1
20130807132093,78,4,47,4,0,5,-1,0,0,0,0
20130807132093,80,1,48,-1,0,6,-1,0,0,0,-1
20130807132116,80,3,34,-1,0,4,-1,0,0,0,-1
20130807132118,85,4,38,15,0,3,-1,60,0,0,0
20130807132119,59,4,26,3,1,2,2,0,0,0,0
20130807132156,80,2,43,-1,0,3,-1,0,0,0,-1
20130807132162,85,4,43,5,0,3,-1,60,0,0,0
20130807132205,53,1,24,-1,1,2,2,0,0,0,-1
20130807132214,70,4,44,3,0,5,-1,0,0,0,0
20130807132218,80,1,34,-1,0,3,-1,60,0,0,-1
20130807132248,80,4,43,10,0,2,-1,0,0,0,0
20130807132248,80,4,43,10,0,3,-1,0,0,0,0
20130807132275,60,4,33,2,0,5,-1,0,0,0,0
20130807132321,70,1,56,-1,0,2,-1,0,0,0,-1
20130807132321,85,1,56,-1,0,3,-1,60,0,0,-1
20130807132324,72,4,33,5,0,2,-1,0,0,0,0
20130807132324,74,4,34,5,0,3,-1,0,0,0,0
20130807132343,80,4,33,9,0,4,-1,60,0,0,0
20130807132370,79,3,33,-1,0,2,-1,0,0,0,-1
20130807132398,85,4,24,20,1,3,3,0,0,0,0
20130807132403,70,4,56,1,0,3,-1,0,0,0,0
20130807132403,70,4,56,1,0,4,-1,0,0,0,0
20130807132403,70,4,56,1,0,5,-1,0,0,0,0
20130807132405,85,1,33,-1,0,5,-1,60,0,0,-1
20130807132428,72,4,33,15,0,4,-1,0,0,0,0
20130807132428,85,4,47,15,0,5,-1,60,0,0,0
20130807132446,80,4,24,5,1,5,5,0,0,0,0
20130807132465,71,1,56,-1,0,6,-1,42,0,0,-1
20130807132465,85,1,56,-1,0,7,-1,61,0,0,-1
20130807132465,74,1,56,-1,0,8,-1,42,0,0,-1
20130807132465,65,1,56,-1,0,9,-1,42,0,0,-1
20130807132465,66,1,56,-1,0,10,-1,42,0,0,-1
20130807132473,77,4,39,2,0,7,-1,0,0,0,0
20130808130049,85,4,34,2,0,2,-1,60,0,0,0
20130808130049,85,4,33,2,0,3,-1,60,0,0,0
20130808130759,74,4,20,5,1,2,2,0,0,0,0
20130808130808,75,4,38,10,0,4,-1,0,0,0,0
20130808130895,77,4,33,6,0,2,-1,0,0,0,0
20130808130895,66,4,43,4,0,3,-1,0,0,0,0
20130808130915,67,2,24,-1,1,2,2,0,0,0,-1
20130808131026,65,4,34,8,0,6,-1,0,0,0,0
20130808131096,75,3,41,-1,0,3,-1,0,0,0,-1
20130808131143,85,1,47,-1,0,2,-1,60,0,0,-1
20130808131300,85,4,34,3,0,2,-1,60,0,0,0
20130808131382,85,4,44,5,0,3,-1,0,0,0,0
20130808131382,85,4,44,5,0,4,-1,60,0,0,0
20130808131386,80,4,43,2,0,2,-1,0,0,0,0
20130808131395,71,3,33,-1,0,5,-1,0,0,0,-1
20130808131395,85,3,34,-1,0,6,-1,60,0,0,-1
20130808131547,85,3,47,-1,0,6,-1,60,0,0,-1
20130808131547,85,3,48,-1,0,7,-1,60,0,0,-1
20130808131831,85,4,24,3,1,2,2,0,0,0,0
20130808131903,80,4,44,5,0,4,-1,60,0,0,0
20130808132220,80,1,43,-1,0,4,-1,0,0,0,-1
20130808132277,76,4,33,3,0,6,-1,0,0,0,0
20130808132321,85,4,33,9,0,2,-1,0,0,0,0
20130906130980,79,3,33,-1,0,5,-1,0,0,0,-1
20130906130980,77,3,34,-1,0,6,-1,0,0,0,-1
20130907130705,80,4,47,20,0,5,-1,0,0,0,0
20130907130705,75,1,41,-1,0,6,-1,0,0,0,-1
20130907131013,67,1,35,-1,0,7,-1,0,0,0,-1
20130907131013,80,4,24,4,1,3,3,0,0,0,0
20130907131111,80,3,34,-1,0,5,-1,60,0,0,-1
20130907131587,71,1,33,-1,0,4,-1,0,0,0,-1
20130907131587,71,1,56,-1,0,5,-1,0,0,0,-1
20130907131947,71,4,34,2,0,5,-1,0,0,0,0
20130907132219,71,1,34,-1,0,3,-1,0,0,0,-1
20130907132483,80,2,33,-1,0,3,-1,0,0,0,-1
20130907132483,85,2,34,-1,0,4,-1,60,0,0,-1
20130908130005,68,4,44,2,0,5,-1,0,0,0,0
20130908130005,68,4,44,2,0,6,-1,0,0,0,0
20130908130039,72,3,44,-1,0,4,-1,0,0,0,-1
20130908130039,65,4,44,2,0,5,-1,0,0,0,0
20130908130039,80,4,44,3,0,6,-1,60,0,0,0
20130908130039,65,3,44,-1,0,7,-1,0,0,0,-1
20130908130039,63,4,44,5,0,8,-1,0,0,0,0
20130908130040,64,3,33,-1,0,2,-1,0,0,0,-1
20130908130050,66,4,33,3,0,2,-1,0,0,0,0
20130908130058,85,4,33,4,0,3,-1,60,0,0,0
20130908130058,80,1,39,-1,0,4,-1,60,0,0,-1
20130908130090,75,1,56,-1,0,3,-1,0,0,0,-1
20130908130105,58,4,43,2,0,4,-1,0,0,0,0
20130908130118,68,4,33,7,0,4,-1,0,0,0,0
20130908130136,85,4,47,2,0,4,-1,60,0,0,0
20130908130136,85,4,48,2,0,5,-1,60,0,0,0
20130908130148,78,4,33,11,0,3,-1,0,0,0,0
20130908130162,85,4,24,10,1,3,3,0,0,0,0
20130908130502,56,4,39,7,0,5,-1,0,0,0,0
20130908130502,60,4,40,7,0,6,-1,0,0,0,0
20130908130516,64,4,24,2,1,2,2,0,0,0,0
20130908130529,78,4,20,24,1,2,2,0,0,0,0
20130908130563,80,4,33,7,0,2,-1,60,0,0,0
20130908130563,80,4,41,2,0,3,-1,60,0,0,0
20130908130563,80,4,42,4,0,4,-1,60,0,0,0
20130908130573,77,4,33,3,0,3,-1,0,42,0,42
20130908130573,78,1,34,-1,0,4,-1,0,0,0,-1
20130908130579,85,4,24,10,1,3,3,0,0,0,0
20130908130632,80,4,47,3,0,3,-1,60,0,0,0
20130908130633,85,4,33,15,0,3,-1,60,0,0,0
20130908130633,85,4,34,15,0,4,-1,60,0,0,0
20130908130652,60,4,33,2,0,4,-1,0,0,0,0
20130908130652,57,4,34,5,0,5,-1,0,0,0,0
20130908130660,85,4,41,5,0,2,-1,60,0,0,0
20130908130660,85,4,39,3,0,3,-1,60,0,0,0
20130908130687,80,4,26,8,1,2,2,0,0,0,0
20130908130687,80,4,26,8,1,3,3,0,0,0,0
20130908130711,71,4,20,5,1,2,2,0,0,0,0
20130908130727,70,4,43,3,0,2,-1,0,0,0,0
20130908130727,70,4,43,3,0,3,-1,0,0,0,0
20130908130727,70,4,43,3,0,4,-1,0,0,0,0
20130908130731,77,1,33,-1,0,5,-1,0,0,0,-1
20130908130731,77,1,34,-1,0,6,-1,0,0,0,-1
20130908130741,70,1,44,-1,0,3,-1,42,0,0,-1
20130908130747,57,3,33,-1,0,3,-1,0,0,0,-1
20130908130756,62,4,26,4,1,2,2,0,0,0,0
20130908130756,64,4,26,4,1,4,4,0,0,0,0
20130908130761,72,4,33,5,0,4,-1,0,0,0,0
20130908130803,80,4,33,8,0,2,-1,60,0,0,0
20130908130820,77,4,34,2,0,3,-1,0,0,0,0
20130908130838,80,4,40,5,0,4,-1,60,0,0,0
